company_name,show_name,booth_no,show_type,product_name,company_url,country,country_code,country_code_lower,flag_url,region
"Alps Pharmaceutical Ind. Co., Ltd.",Ingredients,2H-25,Ingredients,Keishi hoelen Maru-ryo addition yi hot water,detail.php?exid=C14016191&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Alps Pharmaceutical Ind. Co., Ltd.",Ingredients,2H-25,Ingredients,Angelica peony extract Chi-ryo,detail.php?exid=C14016191&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Alps Pharmaceutical Ind. Co., Ltd.",Ingredients,2H-25,Ingredients,Yi hot water extract,detail.php?exid=C14016191&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Amar Impex,Ingredients,2C-34,Ingredients,not provided,detail.php?exid=C18177254&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
Amar Impex,Ingredients,2C-34,Ingredients,not provided,detail.php?exid=C18177254&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
Amar Impex,Ingredients,2C-34,Ingredients,not provided,detail.php?exid=C18177254&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
"Amatek Chemical Co., Ltd.",Ingredients,3C-46,Ingredients,not provided,detail.php?exid=CF25109642&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Amatek Chemical Co., Ltd.",Ingredients,3C-46,Ingredients,not provided,detail.php?exid=CF25109642&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
Ami Lifesciences Pvt Ltd,Ingredients,0.0002,Ingredients,not provided,detail.php?exid=C18110690&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
AMSA,Ingredients,IT-16,Ingredients,not provided,detail.php?exid=CF24110407&sidSuffix=s20260203221243470&previous=,ITALY,IT,it,https://flagcdn.com/w40/it.png,Europe
"Anhui Chuangyu New Material Technology.,Ltd",Ingredients,1H-41,Ingredients,not provided,detail.php?exid=CF26108909&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Anhui Guangxin Agrochemical Co., Ltd.",Ingredients,3B-30,Ingredients,not provided,detail.php?exid=CF26199985&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Anhui Heryi Pharmaceutical Co.,Ltd",Ingredients,3C-36,Ingredients,not provided,detail.php?exid=C17199632&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Anhui Royal Chemical Co., Ltd.",Ingredients,3A-29,Ingredients,not provided,detail.php?exid=CF25161185&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
Anshul Specialty Molecules Pvt Ltd,Outsourcing,1A-06,Outsourcing,not provided,detail.php?exid=CF26153121&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
ANUH PHARMA LTD.,Ingredients,2F-45,Ingredients,not provided,detail.php?exid=CF24115421&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
ANUH PHARMA LTD.,Ingredients,2F-45,Ingredients,not provided,detail.php?exid=CF24115421&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
ANUPAM RASAYAN INDIA LIMTED,Ingredients,2H-04,Ingredients,not provided,detail.php?exid=C14016852&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
"Anxo Pharmaceutical Co., Ltd.",Ingredients,1E-36,Ingredients,not provided,detail.php?exid=C20131060&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Anxo Pharmaceutical Co., Ltd.",Ingredients,1E-36,Ingredients,not provided,detail.php?exid=CF25188310&sidSuffix=s20260203221243470&previous=,IRELAND,IE,ie,https://flagcdn.com/w40/ie.png,Europe
"Anxo Pharmaceutical Co., Ltd.",Ingredients,1E-36,Ingredients,not provided,detail.php?exid=C20112335&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Anxo Pharmaceutical Co., Ltd.",Ingredients,1E-36,Ingredients,not provided,detail.php?exid=C20112335&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Anxo Pharmaceutical Co., Ltd.",Ingredients,1E-36,Ingredients,not provided,detail.php?exid=C20117834&sidSuffix=s20260203221243470&previous=,TAIWAN,TW,tw,https://flagcdn.com/w40/tw.png,Asia
"Apeloa Pharmaceutical Co.,Ltd",Ingredients,2J-08,Ingredients,not provided,detail.php?exid=C14017384&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"API Co.,Ltd.",Ingredients,3B-04,Ingredients,not provided,detail.php?exid=C17100196&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"AR BROWN Co., Ltd.",Ingredients,3F-42,Ingredients,not provided,detail.php?exid=CF25186200&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"AR BROWN Co., Ltd.",Ingredients,3F-42,Ingredients,not provided,detail.php?exid=CF25186200&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
ARAGEN LIFE SCIENCES,Ingredients,2C-26,Ingredients,not provided,detail.php?exid=CF26181832&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
Aral Research Private Limited,Outsourcing,3H-24,Outsourcing,not provided,detail.php?exid=CF26152351&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
Ardena Holding NV,Outsourcing,1A-21,Outsourcing,not provided,detail.php?exid=CF26125935&sidSuffix=s20260203221243470&previous=,BELGIUM,BE,be,https://flagcdn.com/w40/be.png,Europe
Arysta Health and Nutrition Science Corporation,Ingredients,1G-32,Ingredients,not provided,detail.php?exid=C14015839&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Asahi Chemical Co.,Ltd.",Ingredients,2H-06,Ingredients,not provided,detail.php?exid=CF23155348&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
ASAHI KASEI CORPORATION,Ingredients,1H-34,Ingredients,not provided,detail.php?exid=C19182857&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"ASAHI TECHNO RESEARCH Co., LTD",Outsourcing,1B-47,Outsourcing,not provided,detail.php?exid=CF26139303&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"ASAHI TECHNO RESEARCH Co., LTD",Outsourcing,1B-47,Outsourcing,not provided,detail.php?exid=CF26105849&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Asambly Chemicals Co., Ltd.",Ingredients,1G-46,Ingredients,not provided,detail.php?exid=C17138426&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
Ascensus Specialties,Ingredients,2E-31,Ingredients,not provided,detail.php?exid=CF23198767&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Ascensus Specialties,Ingredients,2E-31,Ingredients,not provided,detail.php?exid=CF23198767&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Ascensus Specialties,Ingredients,2E-31,Ingredients,not provided,detail.php?exid=CF23198767&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
ASCHIMFARMA,Ingredients,IT-01,Ingredients,not provided,detail.php?exid=C14016391&sidSuffix=s20260203221243470&previous=,RUSSIAN FEDERATION,RU,ru,https://flagcdn.com/w40/ru.png,Europe
ASCHIMFARMA,Ingredients,IT-01,Ingredients,not provided,detail.php?exid=CF23174605&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
ASCHIMFARMA,Ingredients,IT-01,Ingredients,not provided,detail.php?exid=C14016390&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Asimov,Bio Pharma,3G-03,Bio Pharma,not provided,detail.php?exid=CF26149874&sidSuffix=s20260203221243470&previous=,USA,US,us,https://flagcdn.com/w40/us.png,North America
AstaTech (Chengdu) BioPharmaceutical Corp.,Ingredients,3C-28,Ingredients,not provided,detail.php?exid=C14018047&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Asymchem Laboratories (Tianjin) Co., Ltd.",Outsourcing,1C-20,Outsourcing,not provided,detail.php?exid=C14016767&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Asymchem Laboratories (Tianjin) Co., Ltd.",Outsourcing,1C-20,Outsourcing,not provided,detail.php?exid=C14016767&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"ATTO CO., LTD.",Ingredients,2E-42,Ingredients,not provided,detail.php?exid=C18179236&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"ATTO CO., LTD.",Ingredients,2E-42,Ingredients,not provided,detail.php?exid=C18179236&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"ATTO CO., LTD.",Ingredients,2E-42,Ingredients,not provided,detail.php?exid=C18179236&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Aurigene Pharmaceutical Services Ltd.,Outsourcing,1D-22,Outsourcing,not provided,detail.php?exid=CF21192087&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
Aurigene Pharmaceutical Services Ltd.,Outsourcing,1D-22,Outsourcing,not provided,detail.php?exid=C14018171&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
Aurigene Pharmaceutical Services Ltd.,Outsourcing,1D-22,Outsourcing,not provided,detail.php?exid=C14018171&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
Aurigene Pharmaceutical Services Ltd.,Outsourcing,1D-22,Outsourcing,not provided,detail.php?exid=C14018171&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
"Aurisco Pharmaceutical Co., Ltd",Ingredients,2C-21,Ingredients,not provided,detail.php?exid=C17160350&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Aurisco Pharmaceutical Co., Ltd",Ingredients,2C-21,Ingredients,not provided,detail.php?exid=C17160350&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
Aurobindo Pharma Japan K.K.,Ingredients,2B-04,Ingredients,not provided,not provided,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
Aurobindo Pharma Japan K.K.,Ingredients,2B-04,Ingredients,not provided,detail.php?exid=C14018982&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Aurobindo Pharma Japan K.K.,Ingredients,2B-04,Ingredients,not provided,detail.php?exid=C14018982&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Aurobindo Pharma Japan K.K.,Ingredients,2B-04,Ingredients,not provided,detail.php?exid=C14018982&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Autran Japan Co.,Ltd.",Ingredients,2B-42,Ingredients,not provided,detail.php?exid=C19197688&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Avery Chemical (Nantong) Co., Ltd.",Ingredients,2K-38,Ingredients,not provided,detail.php?exid=CF26194322&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Baishixing Science and Technology Industry Co.,ltd",Bio Pharma,3F-24,Bio Pharma,not provided,detail.php?exid=CF26155329&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"BBchem Co., Ltd.",Outsourcing,1D-31,Outsourcing,not provided,detail.php?exid=C14018902&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"BBchem Co., Ltd.",Outsourcing,1D-31,Outsourcing,not provided,detail.php?exid=C14018902&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"BBchem Co., Ltd.",Outsourcing,1D-31,Outsourcing,not provided,detail.php?exid=C14018902&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
BCN PEPTIDES,Ingredients,2D-33,Ingredients,not provided,detail.php?exid=C14018129&sidSuffix=s20260203221243470&previous=,SPAIN,ES,es,https://flagcdn.com/w40/es.png,Europe
BDR Pharmaceuticals Internationals Pvt. Ltd.,Ingredients,3C-42,Ingredients,not provided,detail.php?exid=CF26196067&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
"BEIJING HUIKANG BOYUAN CHEMICAL TECH CO., LTD.",Ingredients,3C-20,Ingredients,not provided,detail.php?exid=C18157511&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Beijing Lianben Pharm-chemicals Tech. Co.,Ltd.",Ingredients,2J-21,Ingredients,not provided,detail.php?exid=C14018329&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Beijing Odyssey Chemicals Co.,Ltd.",Outsourcing,1B-03,Outsourcing,not provided,detail.php?exid=C14016374&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Beijing Tide Pharmaceutical Co., Ltd.",Ingredients,3H-05,Ingredients,not provided,detail.php?exid=CF26165613&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Benepure Pharmaceutical Co., Ltd.",Ingredients,1B-04,Ingredients,not provided,detail.php?exid=CF24191829&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
Bio-Rad Laboratories,Bio Pharma,3F-21,Bio Pharma,not provided,detail.php?exid=C14018835&sidSuffix=s20260203221243470&previous=,USA,US,us,https://flagcdn.com/w40/us.png,North America
BioBridge K.K.,Ingredients,3A-02,Ingredients,not provided,detail.php?exid=C15130829&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
