"company_name","company_name_clean","year","country","country_code","country_code_lower","flag_url"
"CONTRACT PHARMACEUTICALS LTD CANADA","CONTRACT PHARMACEUTICALS LTD CANADA",2026,"CANADA","CA","ca","https://flagcdn.com/w40/ca.png"
"CONTREA INC","CONTREA INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CONTREA INC","CONTREA INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CORDENPHARMA","CORDENPHARMA",2024,"BELGIUM","BE","be","https://flagcdn.com/w40/be.png"
"CORDENPHARMA","CORDENPHARMA",2025,"BELGIUM","BE","be","https://flagcdn.com/w40/be.png"
"CORNING ADVANCED-FLOW REACTOR","CORNING ADVANCED-FLOW REACTOR",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"COSTECH PHARMA INC","COSTECH PHARMA INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"COSTECH PHARMA INC","COSTECH PHARMA INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CRODA JAPAN K.K","CRODA JAPAN K.K",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CRODA JAPAN K.K","CRODA JAPAN K.K",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CRODA JAPAN K.K","CRODA JAPAN K.K",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"CSIM CO LTD","CSIM CO LTD",2024,"SOUTH KOREA","KR","kr","https://flagcdn.com/w40/kr.png"
"CSIM CO LTD","CSIM CO LTD",2025,"SOUTH KOREA","KR","kr","https://flagcdn.com/w40/kr.png"
"CSIM CO LTD","CSIM CO LTD",2026,"SOUTH KOREA","KR","kr","https://flagcdn.com/w40/kr.png"
"CSPC PHARMACEUTICAL GROUP CO LTD","CSPC PHARMACEUTICAL GROUP CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CSPC PHARMACEUTICAL GROUP CO LTD","CSPC PHARMACEUTICAL GROUP CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"CURAPATH","CURAPATH",2025,"SPAIN","ES","es","https://flagcdn.com/w40/es.png"
"CURAPATH","CURAPATH",2026,"SPAIN","ES","es","https://flagcdn.com/w40/es.png"
"CURIA","CURIA",2024,"USA","US","us","https://flagcdn.com/w40/us.png"
"CURIA","CURIA",2025,"USA","US","us","https://flagcdn.com/w40/us.png"
"CURIA","CURIA",2026,"USA","US","us","https://flagcdn.com/w40/us.png"
"CYFUSE BIOMEDICAL K.K","CYFUSE BIOMEDICAL K.K",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DAIDO CHEMICAL CORP","DAIDO CHEMICAL CORP",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DAITO PHARMACEUTICAL CO LTD","DAITO PHARMACEUTICAL CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DAITO PHARMACEUTICAL CO LTD","DAITO PHARMACEUTICAL CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DAITO PHARMACEUTICAL CO LTD","DAITO PHARMACEUTICAL CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DALCHEM","DALCHEM",2025,"RUSSIAN FEDERATION","RU","ru","https://flagcdn.com/w40/ru.png"
"DALCHEM","DALCHEM",2026,"RUSSIAN FEDERATION","RU","ru","https://flagcdn.com/w40/ru.png"
"DALIAN HARSOU CHEMICAL CO LTD","DALIAN HARSOU CHEMICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"DASSAULT SYSTEMES K.K","DASSAULT SYSTEMES K.K",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DASSAULT SYSTEMES K.K","DASSAULT SYSTEMES K.K",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DEC GROUP","DEC GROUP",2025,"SWITZERLAND","CH","ch","https://flagcdn.com/w40/ch.png"
"DEC GROUP","DEC GROUP",2026,"SWITZERLAND","CH","ch","https://flagcdn.com/w40/ch.png"
"DEPEW FINE CHEMICAL CO LTD","DEPEW FINE CHEMICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"DEPEW FINE CHEMICAL CO LTD","DEPEW FINE CHEMICAL CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"DEPEW FINE CHEMICAL CO LTD","DEPEW FINE CHEMICAL CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"DESC HEALTHCARE INC","DESC HEALTHCARE INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DFE PHARMA","DFE PHARMA",2025,"NETHERLANDS","NL","nl","https://flagcdn.com/w40/nl.png"
"DFE PHARMA K.K","DFE PHARMA K.K",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DFE PHARMA KK","DFE PHARMA KK",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DIGITAL VORN CO LTD","DIGITAL VORN CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DIGITAL VORN CO LTD","DIGITAL VORN CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DISHMAN CARBOGEN AMCIS","DISHMAN CARBOGEN AMCIS",2025,"SWITZERLAND","CH","ch","https://flagcdn.com/w40/ch.png"
"DISHMAN CARBOGEN AMCIS","DISHMAN CARBOGEN AMCIS",2026,"SWITZERLAND","CH","ch","https://flagcdn.com/w40/ch.png"
"DISHMAN CARBOGEN AMCIS GROUP","DISHMAN CARBOGEN AMCIS GROUP",2024,"SWITZERLAND","CH","ch","https://flagcdn.com/w40/ch.png"
"DJK CORP","DJK CORP",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DK PHARMACHEM PVT LTD","DK PHARMACHEM PVT LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"DKSH JAPAN K.K","DKSH JAPAN K.K",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DKSH JAPAN K.K","DKSH JAPAN K.K",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DKSH JAPAN K.K","DKSH JAPAN K.K",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DKSH MARKET EXPANSION SERVICES JAPAN K.K","DKSH MARKET EXPANSION SERVICES JAPAN K.K",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DORRA PHARMACEUTICAL TECHNOLOGY CO LTD","DORRA PHARMACEUTICAL TECHNOLOGY CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"DR. REDDY'S LABORATORIES LTD","DR. REDDY'S LABORATORIES LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"DR. REDDY'S LABORATORIES LTD","DR. REDDY'S LABORATORIES LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"DR. REDDY'S LABORATORIES LTD","DR. REDDY'S LABORATORIES LTD",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"DUONING BIOTECHNOLOGY","DUONING BIOTECHNOLOGY",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DUONING JAPAN","DUONING JAPAN",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"DUONING JAPAN","DUONING JAPAN",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EIRGENIX INC","EIRGENIX INC",2025,"IRELAND","IE","ie","https://flagcdn.com/w40/ie.png"
"ELGA LABOWATER","ELGA LABOWATER",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ELIXIRGEN SCIENTIFIC JAPAN INC","ELIXIRGEN SCIENTIFIC JAPAN INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ELPIS","ELPIS",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EMBALL`ISO JAPAN K.K","EMBALL`ISO JAPAN K.K",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EMBALL`ISO JAPAN K.K","EMBALL`ISO JAPAN K.K",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EMBASSY OF ITALY TOKYO - TRADE PROMOTION SECTION","EMBASSY OF ITALY TOKYO - TRADE PROMOTION SECTION",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EMOTIONTECH INC","EMOTIONTECH INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EMOTIONTECH INC","EMOTIONTECH INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ENZYMASTER","ENZYMASTER",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EPISOTECH LTD","EPISOTECH LTD",2025,"UNITED KINGDOM","GB","gb","https://flagcdn.com/w40/gb.png"
"EQOVA MEDICARE","EQOVA MEDICARE",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"EQOVA MEDICARE","EQOVA MEDICARE",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"EQUES INC","EQUES INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EQUES INC","EQUES INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ERABU JAPAN CO LTD","ERABU JAPAN CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ERABU JAPAN CO LTD","ERABU JAPAN CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ERYTHRO PHARMA","ERYTHRO PHARMA",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ERYTHRO PHARMA","ERYTHRO PHARMA",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"ESTCHEM CO LTD","ESTCHEM CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ESTCHEM CO LTD","ESTCHEM CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ESTEVE QUIMICA S.A","ESTEVE QUIMICA S.A",2024,"SPAIN","ES","es","https://flagcdn.com/w40/es.png"
"ESTEVE QUIMICA S.A","ESTEVE QUIMICA S.A",2025,"SPAIN","ES","es","https://flagcdn.com/w40/es.png"
"ESTEVE QUIMICA S.A","ESTEVE QUIMICA S.A",2026,"SPAIN","ES","es","https://flagcdn.com/w40/es.png"
"EURO API JAPAN G.K","EURO API JAPAN G.K",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EURO API JAPAN G.K","EURO API JAPAN G.K",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EURO API JAPAN G.K","EURO API JAPAN G.K",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EVALUATE JAPAN","EVALUATE JAPAN",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EVONIK JAPAN CO LTD","EVONIK JAPAN CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EVONIK JAPAN CO LTD","EVONIK JAPAN CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"EXACER S.R.L","EXACER S.R.L",2024,"ITALY","IT","it","https://flagcdn.com/w40/it.png"
"FAREVA","FAREVA",2026,"FRANCE","FR","fr","https://flagcdn.com/w40/fr.png"
"FAREVA S.A","FAREVA S.A",2025,"FRANCE","FR","fr","https://flagcdn.com/w40/fr.png"
"FARFAVOUR JAPAN CO LTD","FARFAVOUR JAPAN CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FARFAVOUR JAPAN CO LTD","FARFAVOUR JAPAN CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FIRST LOOP TECHNOLOGIES INC","FIRST LOOP TECHNOLOGIES INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FIS","FIS",2024,"ITALY","IT","it","https://flagcdn.com/w40/it.png"
"FIS","FIS",2026,"ITALY","IT","it","https://flagcdn.com/w40/it.png"
"FORMOSA LABORATORIES INC","FORMOSA LABORATORIES INC",2025,"TAIWAN","TW","tw","https://flagcdn.com/w40/tw.png"
"FORMOSA LABORATORIES JAPAN INC","FORMOSA LABORATORIES JAPAN INC",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FORMOSA LABORATORIES JAPAN INC","FORMOSA LABORATORIES JAPAN INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FPT JAPAN HOLDINGS CO LTD","FPT JAPAN HOLDINGS CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FRONTEO INC","FRONTEO INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FRONTEO INC","FRONTEO INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUJI CAPSULE CO LTD","FUJI CAPSULE CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUJI CHEMICALS LTD","FUJI CHEMICALS LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUJI CHEMICALS LTD","FUJI CHEMICALS LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUJIFILM TOYAMA CHEMICAL CO LTD","FUJIFILM TOYAMA CHEMICAL CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUJIFILM TOYAMA CHEMICAL CO LTD","FUJIFILM TOYAMA CHEMICAL CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUJIMOTO CHEMICALS CO LTD","FUJIMOTO CHEMICALS CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUJIMOTO CHEMICALS CO LTD","FUJIMOTO CHEMICALS CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUJIMOTO CHEMICALS CO LTD","FUJIMOTO CHEMICALS CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUKU INC","FUKU INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUKUZYU PHARMACEUTICAL CO LTD","FUKUZYU PHARMACEUTICAL CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"FUXIN JINTELAI FLUORINE CHEMICAL CO LTD","FUXIN JINTELAI FLUORINE CHEMICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"GARONIT PHARMACEUTICAL INC","GARONIT PHARMACEUTICAL INC",2025,"LITHUANIA","LT","lt","https://flagcdn.com/w40/lt.png"
"GENCHEM & GENPHARM (CHANGZHOU) CO LTD","GENCHEM & GENPHARM (CHANGZHOU) CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"GENCLOUD PHARMACEUTICAL TECHNOLOGY CO LTD","GENCLOUD PHARMACEUTICAL TECHNOLOGY CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"GENERATIVEX INC","GENERATIVEX INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GENERATIVEX INC","GENERATIVEX INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GENICS CO LTD","GENICS CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GENOVIOR BIOTECH CORP","GENOVIOR BIOTECH CORP",2024,"TAIWAN","TW","tw","https://flagcdn.com/w40/tw.png"
"GENOVIOR BIOTECH CORP","GENOVIOR BIOTECH CORP",2025,"TAIWAN","TW","tw","https://flagcdn.com/w40/tw.png"
"GENOVIOR BIOTECH CORP","GENOVIOR BIOTECH CORP",2026,"TAIWAN","TW","tw","https://flagcdn.com/w40/tw.png"
"GENSU BIOTECH CO LTD","GENSU BIOTECH CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GL BIOCHEM（SHANGHAI）LTD","GL BIOCHEM（SHANGHAI）LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"GL HAKKO CO LTD","GL HAKKO CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GL HAKKO CO LTD","GL HAKKO CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GL HAKKO CO LTD","GL HAKKO CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GLENMARK LIFE SCIENCES","GLENMARK LIFE SCIENCES",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"GLENMARK LIFESCIENCES LTD","GLENMARK LIFESCIENCES LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"GLOBAL INFORMATION INC","GLOBAL INFORMATION INC",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GLOBAL INFORMATION INC","GLOBAL INFORMATION INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GODO SHIGEN CO LTD","GODO SHIGEN CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GODO SHIGEN CO LTD","GODO SHIGEN CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GUANGZHOU KLC CLEANTECH CO LTD","GUANGZHOU KLC CLEANTECH CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"GUIDEPOINT GLOBAL INC","GUIDEPOINT GLOBAL INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"GUIDEPOINT GLOBAL LLC","GUIDEPOINT GLOBAL LLC",2025,"USA","US","us","https://flagcdn.com/w40/us.png"
"HAMARI CHEMICALS LTD","HAMARI CHEMICALS LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HAMARI CHEMICALS LTD","HAMARI CHEMICALS LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HAMARI CHEMICALS LTD","HAMARI CHEMICALS LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HANGZHOU COBETTER FILTRATION EQUIPMENT CO LTD","HANGZHOU COBETTER FILTRATION EQUIPMENT CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HANGZHOU ICH BIOFARM CO LTD","HANGZHOU ICH BIOFARM CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HANGZHOU PHARMCO CO LTD","HANGZHOU PHARMCO CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HANGZHOU SANLONG NEW MATERIAL CO LTD","HANGZHOU SANLONG NEW MATERIAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HANGZHOU TOMSON BIOPHARMA CO LTD","HANGZHOU TOMSON BIOPHARMA CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HANGZHOU TOMSON BIOPHARMA CO LTD","HANGZHOU TOMSON BIOPHARMA CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HARMAN FINOCHEM LTD","HARMAN FINOCHEM LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"HARMAN FINOCHEM LTD","HARMAN FINOCHEM LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"HAS HEALTHCARE ADVANCED SYNTHESIS","HAS HEALTHCARE ADVANCED SYNTHESIS",2026,"SWITZERLAND","CH","ch","https://flagcdn.com/w40/ch.png"
"HAS HEALTHCARE ADVANCED SYNTHESIS SA","HAS HEALTHCARE ADVANCED SYNTHESIS SA",2024,"SWITZERLAND","CH","ch","https://flagcdn.com/w40/ch.png"
"HATCH HEALTHCARE K.K","HATCH HEALTHCARE K.K",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HATCH HEALTHCARE K.K","HATCH HEALTHCARE K.K",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HEART ORGANIZATION CO LTD","HEART ORGANIZATION CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HEBEI DAPENG PHARM & CHEM CO LTD","HEBEI DAPENG PHARM & CHEM CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HEBEI DAPENG PHARM CHEM CO LTD","HEBEI DAPENG PHARM CHEM CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HEDINGER","HEDINGER",2025,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"HEDINGER","HEDINGER",2026,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"HERAEUS PRECIOUS METALS","HERAEUS PRECIOUS METALS",2024,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"HERAEUS PRECIOUS METALS","HERAEUS PRECIOUS METALS",2025,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"HERAEUS PRECIOUS METALS","HERAEUS PRECIOUS METALS",2026,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"HETERO DRUGS LTD","HETERO DRUGS LTD",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"HETERO DRUGS LTD","HETERO DRUGS LTD",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"HETERO DRUGS LTD","HETERO DRUGS LTD",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"HIGHCHEM CO LTD","HIGHCHEM CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HIGHCHEM CO LTD","HIGHCHEM CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HIGHCHEM CO LTD","HIGHCHEM CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HIKAL LTD","HIKAL LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HIKAL LTD","HIKAL LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HITACHI LTD","HITACHI LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HITGEN CO LTD","HITGEN CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HMIC","HMIC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HODOGAYA CHEMICAL CO LTD","HODOGAYA CHEMICAL CO LTD",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HODOGAYA CHEMICAL CO LTD","HODOGAYA CHEMICAL CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HOKUTO INC","HOKUTO INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HOKUTO INC","HOKUTO INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HONOUR","HONOUR",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"HONOUR","HONOUR",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"HOPAX FINE CHEMICALS","HOPAX FINE CHEMICALS",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HOVANE PHYTOCHEMICALS CO LTD","HOVANE PHYTOCHEMICALS CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HOVIONE","HOVIONE",2024,"PORTUGAL","PT","pt","https://flagcdn.com/w40/pt.png"
"HOVIONE","HOVIONE",2025,"PORTUGAL","PT","pt","https://flagcdn.com/w40/pt.png"
"HOVIONE","HOVIONE",2026,"PORTUGAL","PT","pt","https://flagcdn.com/w40/pt.png"
"HUADONG MEDICINE CO LTD","HUADONG MEDICINE CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HUADONG MEDICINE CO LTD","HUADONG MEDICINE CO LTD",2025,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HUANGGANG LUBAN PHARMACEUTICAL CO LTD","HUANGGANG LUBAN PHARMACEUTICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HUBEI GEDIAN HUMANWELL PHARMACEUTICAL CO LTD","HUBEI GEDIAN HUMANWELL PHARMACEUTICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HUBER - EKO","HUBER - EKO",2024,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"HUBER - EKO","HUBER - EKO",2025,"GERMANY","DE","de","https://flagcdn.com/w40/de.png"
"HUNAN DONGTING PHARMACEUTICAL CO LTD","HUNAN DONGTING PHARMACEUTICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HUNAN FURUI BIOPHARMA TECHNOLOGY CO LTD","HUNAN FURUI BIOPHARMA TECHNOLOGY CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HUNAN HUATENG PHARMACEUTICAL CO LTD","HUNAN HUATENG PHARMACEUTICAL CO LTD",2024,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HUNAN HUATENG PHARMACEUTICAL CO LTD","HUNAN HUATENG PHARMACEUTICAL CO LTD",2026,"CHINA","CN","cn","https://flagcdn.com/w40/cn.png"
"HYDRUS CHEMICAL INC","HYDRUS CHEMICAL INC",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HYDRUS CHEMICAL INC","HYDRUS CHEMICAL INC",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"HYDRUS CHEMICAL INC","HYDRUS CHEMICAL INC",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ICE JAPAN","ICE JAPAN",2024,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ICE PHARMA","ICE PHARMA",2025,"ITALY","IT","it","https://flagcdn.com/w40/it.png"
"ICE PHARMA","ICE PHARMA",2026,"ITALY","IT","it","https://flagcdn.com/w40/it.png"
"ICHIMARU CO LTD","ICHIMARU CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ICHIMARU CO LTD","ICHIMARU CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"ICON CLINICAL RESEARCH GK","ICON CLINICAL RESEARCH GK",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"IDEOLON","IDEOLON",2024,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"IDEOLON","IDEOLON",2025,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"IDEOLON","IDEOLON",2026,"INDIA","IN","in","https://flagcdn.com/w40/in.png"
"IFF","IFF",2024,"USA","US","us","https://flagcdn.com/w40/us.png"
"IFF","IFF",2025,"USA","US","us","https://flagcdn.com/w40/us.png"
"IL CONTRACT PACKAGING CO LTD","IL CONTRACT PACKAGING CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"IL CONTRACT PACKAGING CO LTD","IL CONTRACT PACKAGING CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"IL PHARMA PACKAGING CO LTD","IL PHARMA PACKAGING CO LTD",2025,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
"IL PHARMA PACKAGING CO LTD","IL PHARMA PACKAGING CO LTD",2026,"JAPAN","JP","jp","https://flagcdn.com/w40/jp.png"
